id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
2997866011	20140430	1	450829007	10001005	es	900000000000003001	sepsis bacteriana (trastorno)	900000000000020002
869104018	20140430	0	450829007	10001005	es	900000000000003001	septicemia bacteriana (trastorno)	900000000000020002
869103012	20031031	1	450829007	10001005	es	900000000000013009	sepsis bacteriana	900000000000020002
869102019	20031031	1	450829007	10001005	es	900000000000013009	septicemia bacteriana	900000000000020002
869134011	20031031	1	450829007	10013000	es	900000000000003001	estructura del menisco lateral (estructura corporal)	900000000000020002
869132010	20031031	1	450829007	10013000	es	900000000000013009	estructura del menisco lateral	900000000000020002
869133017	20031031	1	450829007	10013000	es	900000000000013009	menisco lateral de la articulación de la rodilla	900000000000020002
869229016	20031031	1	450829007	10052007	es	900000000000003001	estructura sexual masculina (estructura corporal)	900000000000020002
869224014	20031031	1	450829007	10052007	es	900000000000013009	estructura sexual masculina	900000000000020002
869226011	20031031	1	450829007	10052007	es	900000000000013009	individuo de sexo masculino	900000000000020002
869227019	20031031	1	450829007	10052007	es	900000000000013009	macho	900000000000020002
869225010	20031031	1	450829007	10052007	es	900000000000013009	sexo masculino	900000000000020002
869228012	20031031	1	450829007	10052007	es	900000000000013009	varón	900000000000020002
869451014	20031031	1	450829007	10137002	es	900000000000003001	quemadura de primer grado del mentón (trastorno)	900000000000020002
869450010	20031031	1	450829007	10137002	es	900000000000013009	eritema del mentón por quemadura	900000000000020002
869449010	20031031	1	450829007	10137002	es	900000000000013009	quemadura de primer grado del mentón	900000000000020002
1436488018	20031031	1	450829007	10137002	es	900000000000013009	quemadura superficial del mentón	900000000000020002
869610017	20031031	1	450829007	10200004	es	900000000000003001	estructura del hígado (estructura corporal)	900000000000020002
869608019	20031031	1	450829007	10200004	es	900000000000013009	estructura del hígado	900000000000020002
869609010	20031031	1	450829007	10200004	es	900000000000013009	hígado	900000000000020002
1082371012	20031031	1	450829007	102274008	es	900000000000003001	falta de osificación (hallazgo)	900000000000020002
1082370013	20031031	1	450829007	102274008	es	900000000000013009	falta de formación ósea	900000000000020002
1082369012	20031031	1	450829007	102274008	es	900000000000013009	falta de osificación	900000000000020002
1082373010	20031031	1	450829007	102275009	es	900000000000003001	osificación en forma de mancuernas (hallazgo)	900000000000020002
1082372017	20031031	1	450829007	102275009	es	900000000000013009	osificación en forma de mancuernas	900000000000020002
1082376019	20031031	1	450829007	102276005	es	900000000000003001	osificación bipartita (hallazgo)	900000000000020002
1082375015	20031031	1	450829007	102276005	es	900000000000013009	osificación bífida	900000000000020002
1082374016	20031031	1	450829007	102276005	es	900000000000013009	osificación bipartita	900000000000020002
1082391017	20031031	1	450829007	102283003	es	900000000000003001	desalineamiento congénito (anomalía morfológica)	900000000000020002
1082390016	20031031	1	450829007	102283003	es	900000000000013009	desalineamiento congénito	900000000000020002
1082402019	20031031	1	450829007	102287002	es	900000000000003001	estructura del arco de la vértebra coccígea (estructura corporal)	900000000000020002
1082401014	20031031	1	450829007	102287002	es	900000000000013009	arco de la vértebra caudal	900000000000020002
1082400010	20031031	1	450829007	102287002	es	900000000000013009	arco de la vértebra coccígea	900000000000020002
1082399015	20031031	1	450829007	102287002	es	900000000000013009	estructura del arco de la vértebra coccígea	900000000000020002
2860330010	20100430	1	450829007	102292000	es	900000000000003001	estructura muscular de miembro inferior (estructura corporal)	900000000000020002
1082416012	20040430	0	450829007	102292000	es	900000000000003001	estructura muscular esquelética de la extremidad inferior (estructura corporal)	900000000000020002
2180422010	20100430	0	450829007	102292000	es	900000000000003001	estructura musculoesquelética de la extremidad inferior (estructura corporal)	900000000000020002
2847038016	20100430	1	450829007	102292000	es	900000000000013009	estructura muscular de miembro inferior	900000000000020002
1082414010	20040430	0	450829007	102292000	es	900000000000013009	estructura muscular esquelética de la extremidad inferior	900000000000020002
2180423017	20100430	0	450829007	102292000	es	900000000000013009	estructura musculoesquelética de la extremidad inferior	900000000000020002
1082415011	20100430	0	450829007	102292000	es	900000000000013009	músculo de la extremidad inferior	900000000000020002
2847039012	20100430	1	450829007	102292000	es	900000000000013009	músculo de miembro inferior	900000000000020002
1082439018	20101031	0	450829007	102299009	es	900000000000003001	estructura de vena del torso (estructura corporal)	900000000000020002
2878473019	20101031	1	450829007	102299009	es	900000000000003001	estructura de vena del tronco (estructura corporal)	900000000000020002
1082436013	20101031	0	450829007	102299009	es	900000000000013009	estructura de vena del torso	900000000000020002
2876364018	20101031	1	450829007	102299009	es	900000000000013009	estructura de vena del tronco	900000000000020002
1082437016	20101031	0	450829007	102299009	es	900000000000013009	vena del torso	900000000000020002
1082438014	20031031	1	450829007	102299009	es	900000000000013009	vena del tronco	900000000000020002
2875682017	20101031	1	450829007	102302009	es	900000000000003001	estructura de centro de vértebra caudal (estructura corporal)	900000000000020002
1082449015	20101031	0	450829007	102302009	es	900000000000003001	estructura del centro de una vértebra caudal (estructura corporal)	900000000000020002
1082448011	20101031	0	450829007	102302009	es	900000000000013009	centro de una vértebra caudal	900000000000020002
2873322014	20101031	1	450829007	102302009	es	900000000000013009	centro de vértebra caudal	900000000000020002
2874903018	20101031	1	450829007	102302009	es	900000000000013009	estructura de centro de vértebra caudal	900000000000020002
1082447018	20101031	0	450829007	102302009	es	900000000000013009	estructura del centro de una vértebra caudal	900000000000020002
1082451016	20031031	1	450829007	102303004	es	900000000000003001	prótesis vascular (objeto físico)	900000000000020002
1082450015	20031031	1	450829007	102303004	es	900000000000013009	prótesis vascular	900000000000020002
1082475016	20040430	0	450829007	102314001	es	900000000000003001	bobina de embolización (objeto físico)	900000000000020002
2190224011	20100430	0	450829007	102314001	es	900000000000003001	espiral de embolización (objeto físico)	900000000000020002
2845542014	20100430	1	450829007	102314001	es	900000000000003001	espiral de embolización, dispositivo (objeto físico)	900000000000020002
1082473011	20040430	0	450829007	102314001	es	900000000000013009	bobina de embolización	900000000000020002
1082474017	20040430	0	450829007	102314001	es	900000000000013009	bobina de Gianturco	900000000000020002
2190222010	20100430	0	450829007	102314001	es	900000000000013009	coil de Gianturco	900000000000020002
2190226013	20040430	1	450829007	102314001	es	900000000000013009	espiral de embolización	900000000000020002
2845543016	20100430	1	450829007	102314001	es	900000000000013009	espiral de embolización, dispositivo	900000000000020002
869724010	20031031	1	450829007	10249006	es	900000000000003001	agar (sustancia)	900000000000020002
869723016	20031031	1	450829007	10249006	es	900000000000013009	agar	900000000000020002
1083585013	20031031	1	450829007	102747008	es	900000000000003001	homocisteína (sustancia)	900000000000020002
1083584012	20031031	1	450829007	102747008	es	900000000000013009	homocisteína	900000000000020002
2685649013	20071031	1	450829007	102747008	es	900000000000013009	L-homocisteína	900000000000017005
1083594019	20031031	1	450829007	102751005	es	900000000000003001	aminoácido azufrado (sustancia)	900000000000020002
1083593013	20031031	1	450829007	102751005	es	900000000000013009	aminoácido azufrado	900000000000020002
2905725015	20111031	1	450829007	1028005	es	900000000000003001	estructura de glándula sebácea (estructura corporal)	900000000000020002
847371017	20111031	0	450829007	1028005	es	900000000000003001	estructura de la glándula sebácea (estructura corporal)	900000000000020002
2908407010	20111031	1	450829007	1028005	es	900000000000013009	estructura de glándula sebácea	900000000000020002
847369017	20111031	0	450829007	1028005	es	900000000000013009	estructura de la glándula sebácea	900000000000020002
847370016	20031031	1	450829007	1028005	es	900000000000013009	glándula sebácea	900000000000020002
1084156015	20031031	1	450829007	102957003	es	900000000000003001	signo o síntoma neurológico (hallazgo)	900000000000020002
1084155016	20031031	1	450829007	102957003	es	900000000000013009	hallazgos neurológicos	900000000000020002
1437546015	20031031	1	450829007	102957003	es	900000000000013009	observaciones neurológicas	900000000000020002
1084154017	20031031	1	450829007	102957003	es	900000000000013009	signo o síntoma neurológico	900000000000020002
1437545016	20031031	1	450829007	102957003	es	900000000000013009	sistema nervioso - hallazgo	900000000000020002
1084294010	20031031	1	450829007	103011009	es	900000000000003001	cefalea benigna por esfuerzo (hallazgo)	900000000000020002
1084292014	20031031	1	450829007	103011009	es	900000000000013009	cefalea benigna por esfuerzo	900000000000020002
1084293016	20031031	1	450829007	103011009	es	900000000000013009	cefalea inducida por el esfuerzo	900000000000020002
1084425017	20031031	1	450829007	103069003	es	900000000000003001	vitamina B (sustancia)	900000000000020002
1084424018	20031031	1	450829007	103069003	es	900000000000013009	vitamina B	900000000000020002
1084907015	20031031	1	450829007	103267008	es	900000000000003001	problema del ojo (hallazgo)	900000000000020002
1084905011	20031031	1	450829007	103267008	es	900000000000013009	problema del ojo	900000000000020002
1084906012	20031031	1	450829007	103267008	es	900000000000013009	problema ocular	900000000000020002
2480505013	20041031	1	450829007	103335007	es	900000000000003001	duración (atributo)	900000000000020002
1085114014	20041031	0	450829007	103335007	es	900000000000003001	duración (calificador)	900000000000020002
1085111018	20031031	1	450829007	103335007	es	900000000000013009	con duración	900000000000020002
1085109010	20031031	1	450829007	103335007	es	900000000000013009	dura	900000000000020002
1085112013	20031031	1	450829007	103335007	es	900000000000013009	durable	900000000000020002
1085108019	20031031	1	450829007	103335007	es	900000000000013009	duración	900000000000020002
1085113015	20031031	1	450829007	103335007	es	900000000000013009	que permanece	900000000000020002
1085110017	20031031	1	450829007	103335007	es	900000000000013009	tiene duración	900000000000020002
1085185019	20031031	1	450829007	103366001	es	900000000000003001	con color (atributo)	900000000000020002
1085183014	20031031	1	450829007	103366001	es	900000000000013009	con color	900000000000020002
1085184015	20031031	1	450829007	103366001	es	900000000000013009	tiene color	900000000000020002
1085189013	20031031	1	450829007	103367005	es	900000000000003001	con consistencia (atributo)	900000000000020002
1085188017	20031031	1	450829007	103367005	es	900000000000013009	con coherencia	900000000000020002
1085186018	20031031	1	450829007	103367005	es	900000000000013009	con consistencia	900000000000020002
1085187010	20031031	1	450829007	103367005	es	900000000000013009	tiene consistencia	900000000000020002
1085194013	20031031	1	450829007	103368000	es	900000000000003001	con distancia (atributo)	900000000000020002
1085190016	20031031	1	450829007	103368000	es	900000000000013009	con distancia	900000000000020002
1085192012	20031031	1	450829007	103368000	es	900000000000013009	con espacio	900000000000020002
1085191017	20031031	1	450829007	103368000	es	900000000000013009	tiene distancia	900000000000020002
1085193019	20031031	1	450829007	103368000	es	900000000000013009	tiene espacio	900000000000020002
1085197018	20031031	1	450829007	103369008	es	900000000000003001	con distribución (atributo)	900000000000020002
1085195014	20031031	1	450829007	103369008	es	900000000000013009	con distribución	900000000000020002
1085196010	20031031	1	450829007	103369008	es	900000000000013009	tiene distribución	900000000000020002
1085200017	20031031	1	450829007	103370009	es	900000000000003001	con intensidad (atributo)	900000000000020002
1085198011	20031031	1	450829007	103370009	es	900000000000013009	con intensidad	900000000000020002
1085199015	20031031	1	450829007	103370009	es	900000000000013009	tiene intensidad	900000000000020002
1085207019	20031031	1	450829007	103371008	es	900000000000003001	con olor (atributo)	900000000000020002
1085206011	20031031	1	450829007	103371008	es	900000000000013009	aromático	900000000000020002
1085202013	20031031	1	450829007	103371008	es	900000000000013009	con aroma	900000000000020002
1085201018	20031031	1	450829007	103371008	es	900000000000013009	con olor	900000000000020002
1085205010	20031031	1	450829007	103371008	es	900000000000013009	odorífero	900000000000020002
1085204014	20031031	1	450829007	103371008	es	900000000000013009	tiene aroma	900000000000020002
1085203015	20031031	1	450829007	103371008	es	900000000000013009	tiene olor	900000000000020002
1085216015	20031031	1	450829007	103372001	es	900000000000003001	con patrón (atributo)	900000000000020002
1085209016	20031031	1	450829007	103372001	es	900000000000013009	con características de	900000000000020002
1085212018	20031031	1	450829007	103372001	es	900000000000013009	con modelo	900000000000020002
1085214017	20031031	1	450829007	103372001	es	900000000000013009	con norma	900000000000020002
1085208012	20031031	1	450829007	103372001	es	900000000000013009	con patrón	900000000000020002
1085210014	20031031	1	450829007	103372001	es	900000000000013009	tiene características de	900000000000020002
1085213011	20031031	1	450829007	103372001	es	900000000000013009	tiene modelo	900000000000020002
1085215016	20031031	1	450829007	103372001	es	900000000000013009	tiene norma	900000000000020002
1085211013	20031031	1	450829007	103372001	es	900000000000013009	tiene patrón	900000000000020002
1085219010	20031031	1	450829007	103373006	es	900000000000003001	con tamaño (atributo)	900000000000020002
1085217012	20031031	1	450829007	103373006	es	900000000000013009	con tamaño	900000000000020002
1085218019	20031031	1	450829007	103373006	es	900000000000013009	tiene tamaño	900000000000020002
1085222012	20031031	1	450829007	103374000	es	900000000000003001	con forma (atributo)	900000000000020002
1085220016	20031031	1	450829007	103374000	es	900000000000013009	con forma	900000000000020002
1085221017	20031031	1	450829007	103374000	es	900000000000013009	tiene forma	900000000000020002
1085225014	20031031	1	450829007	103375004	es	900000000000003001	con textura (atributo)	900000000000020002
1085223019	20031031	1	450829007	103375004	es	900000000000013009	con textura	900000000000020002
1085224013	20031031	1	450829007	103375004	es	900000000000013009	tiene textura	900000000000020002
1085228011	20031031	1	450829007	103376003	es	900000000000003001	con higiene (atributo)	900000000000020002
1085226010	20031031	1	450829007	103376003	es	900000000000013009	con higiene	900000000000020002
1085227018	20031031	1	450829007	103376003	es	900000000000013009	con limpieza	900000000000020002
1085232017	20031031	1	450829007	103377007	es	900000000000003001	con configuración (atributo)	900000000000020002
1085229015	20031031	1	450829007	103377007	es	900000000000013009	con configuración	900000000000020002
1085230013	20031031	1	450829007	103377007	es	900000000000013009	está configurado	900000000000020002
1085231012	20031031	1	450829007	103377007	es	900000000000013009	tiene configuración	900000000000020002
1085235015	20031031	1	450829007	103378002	es	900000000000003001	tiene desarrollo (atributo)	900000000000020002
1085234016	20031031	1	450829007	103378002	es	900000000000013009	con desarrollo	900000000000020002
1085233010	20031031	1	450829007	103378002	es	900000000000013009	tiene desarrollo	900000000000020002
1085258017	20031031	1	450829007	103389009	es	900000000000003001	vía de administración (calificador)	900000000000020002
1436118017	20031031	1	450829007	103389009	es	900000000000013009	vía de administración - atributo	900000000000020002
1085257010	20031031	1	450829007	103389009	es	900000000000013009	vía de administración	900000000000020002
1436117010	20031031	0	450829007	103389009	es	900000000000013009	vía de administración, SAI	900000000000020002
1085264012	20031031	1	450829007	103391001	es	900000000000003001	urgencia (calificador)	900000000000020002
1085263018	20031031	1	450829007	103391001	es	900000000000013009	con urgencia	900000000000020002
1085262011	20031031	1	450829007	103391001	es	900000000000013009	tiene urgencia	900000000000020002
1085261016	20031031	1	450829007	103391001	es	900000000000013009	urgencia	900000000000020002
1436125012	20031031	1	450829007	103391001	es	900000000000013009	urgente	900000000000020002
1085361019	20031031	1	450829007	103421006	es	900000000000003001	grado (atributo)	900000000000020002
1085359011	20031031	1	450829007	103421006	es	900000000000013009	con grado	900000000000020002
1085358015	20031031	1	450829007	103421006	es	900000000000013009	grado	900000000000020002
1085360018	20031031	1	450829007	103421006	es	900000000000013009	tiene grado	900000000000020002
1085372012	20031031	1	450829007	103424003	es	900000000000003001	bacteria piógena (organismo)	900000000000020002
1085370016	20031031	1	450829007	103424003	es	900000000000013009	bacteria piógena	900000000000020002
1085371017	20031031	1	450829007	103424003	es	900000000000013009	bacterias piógenas	900000000000020002
2480506014	20121031	0	450829007	103429008	es	900000000000003001	Escherichia coli enterohemorrágica, serotipo 0157:H7 (organismo)	900000000000017005
2953081013	20130430	1	450829007	103429008	es	900000000000003001	Escherichia coli enterohemorrágica, serotipo O157:H7 (organismo)	900000000000017005
1085378011	20041031	0	450829007	103429008	es	900000000000003001	Escherichia coli, serotipo 0157:H7 (organismo)	900000000000017005
2953083011	20121031	1	450829007	103429008	es	900000000000013009	EHEC, serotipo O157:H7	900000000000017005
2480507017	20121031	0	450829007	103429008	es	900000000000013009	Escherichia coli enterohemorrágica, serotipo 0157:H7	900000000000017005
2953082018	20130430	1	450829007	103429008	es	900000000000013009	Escherichia coli enterohemorrágica, serotipo O157:H7	900000000000017005
1085377018	20121031	0	450829007	103429008	es	900000000000013009	Escherichia coli, serotipo 0157:H7	900000000000017005
