id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
10011000052013	20150131	1	45991000052106	228500003	sv	900000000000013009	snusförbrukning	900000000000020002
10021000052013	20150131	1	45991000052106	432678004	sv	900000000000013009	indikation för åtgärd	900000000000020002
10031000052013	20150131	1	45991000052106	266920004	sv	900000000000013009	cigarettrökare med ringa förbrukning (mindre än en cigarett per dag)	900000000000020002
10041000052013	20150131	1	45991000052106	394619001	sv	900000000000013009	vårdnadshavare	900000000000020002
10051000052013	20150131	1	45991000052106	66562002	sv	900000000000013009	cigarettobak	900000000000020002
10061000052013	20150131	1	45991000052106	39789004	sv	900000000000013009	snustobak	900000000000020002
10071000052013	20150131	1	45991000052106	228502006	sv	900000000000013009	har aldrig använt snus	900000000000020002
10081000052013	20150131	1	45991000052106	228503001	sv	900000000000013009	före detta snusare	900000000000020002
10091000052013	20150131	1	45991000052106	449869005	sv	900000000000013009	använder snus dagligen	900000000000020002
10101000052013	20150131	1	45991000052106	230056004	sv	900000000000013009	cigarettförbrukning	900000000000020002
10111000052013	20150131	1	45991000052106	449868002	sv	900000000000013009	dagligrökare	900000000000020002
10121000052013	20150131	1	45991000052106	281018007	sv	900000000000013009	före detta cigarettrökare	900000000000020002
10131000052013	20150131	1	45991000052106	183976008	sv	900000000000013009	operativ åtgärd planerad	900000000000020002
10141000052013	20150131	1	45991000052106	449867007	sv	900000000000013009	använder snus ibland	900000000000020002
10151000052013	20150131	1	45991000052106	40683002	sv	900000000000013009	förälder	900000000000020002
10161000052013	20150131	1	45991000052106	266919005	sv	900000000000013009	har aldrig varit rökare	900000000000020002
10171000052013	20150131	1	45991000052106	169750002	sv	900000000000013009	ammar för närvarande	900000000000020002
10181000052013	20150131	1	45991000052106	77386006	sv	900000000000013009	patienten gravid för närvarande	900000000000020002
